ID;EAN;Código Interno;Código IMendes;Status;Descrição;NCM;CEST;% IPI;CST IPI;CST Pis/Cofins Ent.;CST Pis/Cofins Sai.;Nat. Rec. Isenta Pis/Cofins;Lista;Tipo;% PIS;% COFINS;CFOP Compra;CFOP Venda;CST;CSOSN;Mod. BC.;% ICMS;% ICMS PDV;Simb. PDV;% Red. BC ICMS;% Red. BC ICMS ST;Mod. BC ST;% ICMS ST;IVA;Pauta ST;% FCP;Antecipado;% Desoneração;% Diferimento;Cód. ANP;Cód.Benefício;Data Alteração;Data Revisão;Data Último Consumo;Valor Venda
13764;7897862721401;7897862721401;;F;DOCE CROCANTINHO DACOSTA 80 G;17039000;;5;;50;01;;;;1,65;7,6;1102;5102;020;;3;18;7;T;61,11;0;;0;0;0;0;N;0;0;;PR820009;10/11/2020;10/11/2020;10/11/2020;
15284;7898530840011;7898530840011;;F;DOCE DADINHO 900 G;17049020;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11421;7896202800431;7896202800431;;F;DOCE DE ABOBORA CCOCO OLIVEIRA 400GR;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17149;17896202800438;17896202800438;;F;DOCE DE ABOBORA CCOCO OLIVEIRA 400GR;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11430;7896202810775;7896202810775;;F;DOCE DE ABOBORA OLIVEIRA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17158;17896202810772;17896202810772;;F;DOCE DE ABOBORA OLIVEIRA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13641;7897698000176;7897698000176;;F;DOCE DE AMENDOIM ARAGEL 450 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12228;7896336005214;7896336005214;;F;DOCE DE AMENDOIM SANTA HELENA 45G;20081100;17.095.01;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12253;7896336011796;7896336011796;;F;DOCE DE AMENDOIM SANTA HELENA 45G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11424;7896202810713;7896202810713;;F;DOCE DE BANANA OLIVEIRA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17152;17896202810710;17896202810710;;F;DOCE DE BANANA OLIVEIRA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15718;7898918518211;7898918518211;;F;DOCE DE LEITE BRAGAS COCO 700G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15719;7898918518228;7898918518228;;F;DOCE DE LEITE BRAGAS FOUNDANT 700G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15995;7898942150531;7898942150531;;F;DOCE DE LEITE DA VOVO TABLETE 270 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13761;7897862720756;7897862720756;;F;DOCE DE LEITE E COCO 180 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11801;7896275960216;7896275960216;;F;DOCE DE LEITE FRIMESA LIGHT 400 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
3801;7790787153664;7790787153664;;F;DOCE DE LEITE ILOLAY 400 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
10743;7896079871015;7896079871015;;F;DOCE DE LEITE PINGO DE LEITE 25 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11264;7896123301017;7896123301017;;F;DOCE DE MOCA MULAN;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15190;7898418140479;7898418140479;;F;DOCE DIVINA MESA ABOBORA CCOCO 400G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15192;7898418140493;7898418140493;;F;DOCE DIVINA MESA BANANA 400G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15191;7898418140486;7898418140486;;F;DOCE DIVINA MESA MORANGO 400G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15993;7898942150104;7898942150104;;F;DOCE EM CALDA DOCES DA VOVO FIGO 550 G;20089900;17.095.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15994;7898942150166;7898942150166;;F;DOCE EM CALDA DOCES DA VOVO LARANJA 550 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15613;7898909755014;7898909755014;;F;DOCE EM CALDA LARANJA FIGO  TOZZI 400 G;20089900;17.095.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17255;17898909755011;17898909755011;;F;DOCE EM CALDA LARANJA FIGO  TOZZI 400 G;20081900;17.106.00;0;;50;01;;;;1,65;7,6;1403;5405;060;;3;18;0;F;0;0;4;18;41,35;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
15720;7898918923251;7898918923251;;F;DOCE GELATINA TREMENDINHA 45 G;21069090;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15721;7898918923275;7898918923275;;F;DOCE GELATINA TREMENDINHA 45 G;21069029;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15724;7898918923305;7898918923305;;F;DOCE GELATINA TREMENDINHA ABAC 45 G;21069029;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15723;7898918923299;7898918923299;;F;DOCE GELATINA TREMENDINHA LIM 45 G;21069029;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15722;7898918923282;7898918923282;;F;DOCE GELATINA TREMENDINHA MOR 45 G;21069029;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
15725;7898918923312;7898918923312;;F;DOCE GELATINA TREMENDINHA UVA 45 G;21069029;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13638;7897698000053;7897698000053;;F;DOCE GELEIA MARSHMALLOW ARAGEL 150G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11968;7896283000904;7896283000904;;F;DOCE JASMINE COCO 150G;19053100;17.053.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;12;12;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
5963;7891095016686;7891095016686;;F;DOCE JUNINO YOKI 22 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13837;7898003281167;7898003281167;;F;DOCE LEITE AMOR DE MENINA 50G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12198;7896331100372;7896331100372;;F;DOCE LEITE AVIACAO 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17178;17896331110354;17896331110354;;F;DOCE LEITE AVIACAO 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11299;7896181709701;7896181709701;;F;DOCE LEITE DA COLONIA FONDANT CHOC 160G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11288;7896181707653;7896181707653;;F;DOCE LEITE DA COLONIA FONDANT COCO 160G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11845;7896275970857;7896275970857;;F;DOCE LEITE FRIMESA 400 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17450;27896275970318;27896275970318;;F;DOCE LEITE FRIMESA 400 G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17598;47896275970046;47896275970046;;F;DOCE LEITE FRIMESA BALDE 4,8KG;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11811;7896275960599;7896275960599;;F;DOCE LEITE FRIMESA CAMEIXA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11899;7896275980917;7896275980917;;F;DOCE LEITE FRIMESA RESERVA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17174;17896275972070;17896275972070;;F;DOCE LEITE FRIMESA RESERVA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11807;7896275960377;7896275960377;;F;DOCE LEITE FRIMESA ZERO LAC 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12079;7896292002005;7896292002005;;F;DOCE LEITE LOWCUCAR DIET 220G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
6181;7891110071911;7891110071911;;F;DOCE LEITE MUMU 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
6182;7891110451027;7891110451027;;F;DOCE LEITE MUMU 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11432;7896202870038;7896202870038;;F;DOCE LEITE OLIVEIRA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11436;7896202891484;7896202891484;;F;DOCE LEITE OLIVEIRA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17160;17896202870035;17896202870035;;F;DOCE LEITE OLIVEIRA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17163;17896202891481;17896202891481;;F;DOCE LEITE OLIVEIRA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11433;7896202870076;7896202870076;;F;DOCE LEITE OLIVEIRA 900G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11437;7896202891491;7896202891491;;F;DOCE LEITE OLIVEIRA 900G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17161;17896202870073;17896202870073;;F;DOCE LEITE OLIVEIRA 900G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17164;17896202891498;17896202891498;;F;DOCE LEITE OLIVEIRA 900G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
14630;7898215150299;7898215150299;;F;DOCE LEITE PIRACUNJUBA S LACT 395G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17235;17898215150296;17898215150296;;F;DOCE LEITE PIRACUNJUBA S LACT 395G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13836;7898003280580;7898003280580;;F;DOCE LEITE PORTAO DE CAMBUI 25G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
14748;7898240320421;7898240320421;;F;DOCE LEITE REAL 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12601;7896504301179;7896504301179;;F;DOCE LEITE SANTA CLARA 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12609;7896504301889;7896504301889;;F;DOCE LEITE SANTA CLARA CALDA MGO 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12605;7896504301377;7896504301377;;F;DOCE LEITE SANTA CLARA LIGHT 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12622;7896504305559;7896504305559;;F;DOCE LEITE SANTA CLARA Z LACT 400G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11580;7896256600278;7896256600278;;F;DOCE LEITE TIROL 350G;19019020;17.029.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
10316;7896045319077;7896045319077;;F;DOCE MAGITLEC MOCOTO 140G;21069090;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13644;7897698000268;7897698000268;;F;DOCE MANJAR ARAGEL FRUTAS 250G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13643;7897698000220;7897698000220;;F;DOCE MARIA MOLE ARAGEL 120 G;21069090;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13596;7897553100195;7897553100195;;F;DOCE MEL COCO POLPA 100ML;20089900;17.095.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11279;7896181702320;7896181702320;;F;DOCE MERENGUE DA COLONIA 120G;19059090;17.062.01;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;12;12;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
4292;7891000087312;7891000087312;;F;DOCE NESTLE MOCA BEJINHO 365 G;19019090;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
4630;7891000155905;7891000155905;;F;DOCE NESTLE MOCA BEJINHO 365 G;19019090;;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11423;7896202810553;7896202810553;;F;DOCE OLIVEIRA ABACAXI 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11431;7896202810782;7896202810782;;F;DOCE OLIVEIRA FIGO 400;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17159;17896202810789;17896202810789;;F;DOCE OLIVEIRA FIGO 400;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11428;7896202810751;7896202810751;;F;DOCE OLIVEIRA GOIABA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17156;17896202810758;17896202810758;;F;DOCE OLIVEIRA GOIABA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11427;7896202810744;7896202810744;;F;DOCE OLIVEIRA MAAA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17155;17896202810741;17896202810741;;F;DOCE OLIVEIRA MAAA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11425;7896202810720;7896202810720;;F;DOCE OLIVEIRA MORANGO 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17153;17896202810727;17896202810727;;F;DOCE OLIVEIRA MORANGO 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11426;7896202810737;7896202810737;;F;DOCE OLIVEIRA TUTTI FRUTTI 400;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17154;17896202810734;17896202810734;;F;DOCE OLIVEIRA TUTTI FRUTTI 400;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11429;7896202810768;7896202810768;;F;DOCE OLIVEIRA UVA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
17157;17896202810765;17896202810765;;F;DOCE OLIVEIRA UVA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13639;7897698000152;7897698000152;;F;DOCE PASTA ARAGEL ABOBORA 220 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13648;7897698000404;7897698000404;;F;DOCE PASTA ARAGEL BATATA 240G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11306;7896181710301;7896181710301;;F;DOCE PE DE MOCA DA COLONIA 110G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11282;7896181704508;7896181704508;;F;DOCE PE DE MOLEQUE DA COLONIA 140 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11280;7896181702887;7896181702887;;F;DOCE PE DE MOLEQUE DA COLONIA 200 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11310;7896181711353;7896181711353;;F;DOCE PE DE MOLEQUE DA COLONIA 240 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11284;7896181704966;7896181704966;;F;DOCE PE DE MOLEQUE DA COLONIA 300 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
11271;7896181700159;7896181700159;;F;DOCE PE DE MOLEQUE DA COLONIA CROC 140G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13763;7897862721005;7897862721005;;F;DOCE PE DE MOLEQUE DACOSTA  70 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
8328;7894321217123;7894321217123;;F;DOCE QUAKER AVEIA E COCO COOKIES 140 G;19053100;17.053.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;12;12;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
9843;7896020904229;7896020904229;;F;DOCE ROMANHA PAO DE MEL COM GLACE 400 G;19059090;17.062.01;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;12;12;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12613;7896504301926;7896504301926;;F;DOCE SANTA CLARA ABOBORA 400G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12611;7896504301902;7896504301902;;F;DOCE SANTA CLARA FIGO 400G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12612;7896504301919;7896504301919;;F;DOCE SANTA CLARA GOIABA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12617;7896504305221;7896504305221;;F;DOCE SANTA CLARA MORANGO 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
12610;7896504301896;7896504301896;;F;DOCE SANTA CLARA UVA 400 G;20079990;17.094.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
9814;7896020901259;7896020901259;;F;DOCE SUSPIRO ROMANHA 100 G;19059090;17.062.01;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;12;12;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
13859;7898009180259;7898009180259;;F;DOCE TCASEIRO APETITATA AMENDOIM 60 G;17049090;;5;;50;01;;;;1,65;7,6;1102;5102;000;;3;18;18;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
9683;7896018211186;7896018211186;;F;DOCE TUBETES ORIGINAIL BAUNILHA  55 G;19053200;17.057.00;0;;50;01;;;;1,65;7,6;1102;5102;000;;3;12;12;T;0;0;;0;0;0;0;N;0;0;;;10/11/2020;10/11/2020;10/11/2020;
4128;7891000034576;7891000034576;;F;DOG CHOW RACAS MED&G10,1KG;23091000;22.001.00;10;;50;01;;;;1,65;7,6;1403;5405;060;;3;18;0;F;0;0;4;18;46;0;0;N;0;33,33;;;10/11/2020;10/11/2020;10/11/2020;
